portfolio_name,expected_return,variance,volatility,net_exposure,long_exposure,gross_exposure,short_exposure,target_return,top_long_positions,top_short_positions,client_ready,weighted_long_fee_pct,utility,max_drawdown,LionGlobal SGD Money Market A Acc SGD,United SGD Fund B Acc SGD,United High Grade Corporate Bond A Acc SGD,AB FCP I Global High Yield A2 SGD-H,Amova Singapore Equity SGD (formerly Nikko AM),Infinity US 500 Stock Index SGD,Fidelity World A-ACC-SGD,Schroder ISF Asian Opportunities A Acc SGD,First Sentier Global Property Securities A Acc SGD,Blackrock World Gold Fund A2 SGD-H,A
Optimal Portfolio no_short,0.12673879958200762,0.01600763229364961,0.12652127209939681,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (57.11%); Amova Singapore Equity SGD (formerly Nikko AM) (30.73%); Blackrock World Gold Fund A2 SGD-H (12.16%),N/A,True,0.71458956949381,0.08800032943137556,-0.21546199106495556,1.0037075175056925e-17,0.0,0.0,3.499813396168204e-17,0.3072944645167197,0.5710713458740945,4.788519971232065e-18,0.0,0.0,0.12163418960918589,4.84
Optimal Portfolio no_short,0.1266984548690034,0.0159909344738371,0.1264552666907832,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.92%); Amova Singapore Equity SGD (formerly Nikko AM) (30.95%); Blackrock World Gold Fund A2 SGD-H (12.13%),N/A,True,0.7147226995073447,0.08792043876994846,-0.21564305316373078,0.0,1.904737736118614e-17,2.4668730917952476e-17,0.0,0.3095097419160232,0.5692294577071626,0.0,0.0,0.0,0.12126080037681428,4.85
Optimal Portfolio no_short,0.1266984548690034,0.0159909344738371,0.1264552666907832,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.92%); Amova Singapore Equity SGD (formerly Nikko AM) (30.95%); Blackrock World Gold Fund A2 SGD-H (12.13%),N/A,True,0.7147226995073447,0.08784048409757926,-0.21564305316373078,0.0,1.904737736118614e-17,2.4668730917952476e-17,0.0,0.3095097419160232,0.5692294577071626,0.0,0.0,0.0,0.12126080037681428,4.86
Optimal Portfolio no_short,0.1266984548690034,0.0159909344738371,0.1264552666907832,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.92%); Amova Singapore Equity SGD (formerly Nikko AM) (30.95%); Blackrock World Gold Fund A2 SGD-H (12.13%),N/A,True,0.7147226995073447,0.08776052942521007,-0.21564305316373078,0.0,1.904737736118614e-17,2.4668730917952476e-17,0.0,0.3095097419160232,0.5692294577071626,0.0,0.0,0.0,0.12126080037681428,4.87
Optimal Portfolio no_short,0.1266821358463605,0.01598422782598354,0.1264287460429136,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.92%); Amova Singapore Equity SGD (formerly Nikko AM) (30.99%); Blackrock World Gold Fund A2 SGD-H (12.09%),N/A,True,0.71431398912818,0.08768061995096069,-0.21567349456436524,1.001136106273825e-17,0.0,1.916078684394141e-17,0.0,0.30989328763813756,0.5692491946930843,0.0,0.0,1.835940849805617e-17,0.12085751766877811,4.88
Optimal Portfolio no_short,0.1266821358463605,0.01598422782598354,0.1264287460429136,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.92%); Amova Singapore Equity SGD (formerly Nikko AM) (30.99%); Blackrock World Gold Fund A2 SGD-H (12.09%),N/A,True,0.71431398912818,0.08760069881183076,-0.21567349456436524,1.001136106273825e-17,0.0,1.916078684394141e-17,0.0,0.30989328763813756,0.5692491946930843,0.0,0.0,1.835940849805617e-17,0.12085751766877811,4.89
Optimal Portfolio no_short,0.12664276718529266,0.015968100486708783,0.1263649495972233,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.74%); Amova Singapore Equity SGD (formerly Nikko AM) (31.21%); Blackrock World Gold Fund A2 SGD-H (12.05%),N/A,True,0.7144494719714394,0.08752092099285613,-0.21585068445586875,0.0,0.0,2.8709505901548976e-17,0.0,0.3120611467597353,0.5674426519755493,1.0022695426372257e-17,0.0,7.052681990658986e-18,0.12049620126471539,4.9
Optimal Portfolio no_short,0.12664276718529266,0.015968100486708783,0.1263649495972233,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.74%); Amova Singapore Equity SGD (formerly Nikko AM) (31.21%); Blackrock World Gold Fund A2 SGD-H (12.05%),N/A,True,0.7144494719714394,0.0874410804904226,-0.21585068445586875,0.0,0.0,2.8709505901548976e-17,0.0,0.3120611467597353,0.5674426519755493,1.0022695426372257e-17,0.0,7.052681990658986e-18,0.12049620126471539,4.91
Optimal Portfolio no_short,0.12664276718529266,0.015968100486708783,0.1263649495972233,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.74%); Amova Singapore Equity SGD (formerly Nikko AM) (31.21%); Blackrock World Gold Fund A2 SGD-H (12.05%),N/A,True,0.7144494719714394,0.08736123998798906,-0.21585068445586875,0.0,0.0,2.8709505901548976e-17,0.0,0.3120611467597353,0.5674426519755493,1.0022695426372257e-17,0.0,7.052681990658986e-18,0.12049620126471539,4.92
Optimal Portfolio no_short,0.12662662807356365,0.015961535013828618,0.12633896870652625,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.75%); Amova Singapore Equity SGD (formerly Nikko AM) (31.24%); Blackrock World Gold Fund A2 SGD-H (12.01%),N/A,True,0.7140437568809366,0.08728144426447611,-0.21588065181614602,0.0,0.0,3.7480793305500515e-17,0.0,0.31243879032757016,0.5674646688560733,6.99602859812876e-18,0.0,0.0,0.12009654081635666,4.93
Optimal Portfolio no_short,0.12662662807356365,0.015961535013828618,0.12633896870652625,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.75%); Amova Singapore Equity SGD (formerly Nikko AM) (31.24%); Blackrock World Gold Fund A2 SGD-H (12.01%),N/A,True,0.7140437568809366,0.08720163658940697,-0.21588065181614602,0.0,0.0,3.7480793305500515e-17,0.0,0.31243879032757016,0.5674646688560733,6.99602859812876e-18,0.0,0.0,0.12009654081635666,4.94
Optimal Portfolio no_short,0.1265882091928659,0.015945955934224314,0.12627729777843805,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (56.57%); Amova Singapore Equity SGD (formerly Nikko AM) (31.46%); Blackrock World Gold Fund A2 SGD-H (11.97%),N/A,True,0.7141815025145862,0.08712196825566071,-0.21605407145286515,7.722805066375993e-18,0.0,1.580424990916722e-17,3.766190622842709e-18,0.314560477894629,0.5656925643849294,0.0,4.3397166597912194e-18,3.734984171591053e-17,0.1197469577204417,4.95
Optimal Portfolio no_short,0.1265882091928659,0.015945955934224314,0.12627729777843805,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (56.57%); Amova Singapore Equity SGD (formerly Nikko AM) (31.46%); Blackrock World Gold Fund A2 SGD-H (11.97%),N/A,True,0.7141815025145862,0.0870422384759896,-0.21605407145286515,7.722805066375993e-18,0.0,1.580424990916722e-17,3.766190622842709e-18,0.314560477894629,0.5656925643849294,0.0,4.3397166597912194e-18,3.734984171591053e-17,0.1197469577204417,4.96
Optimal Portfolio no_short,0.1265882091928659,0.015945955934224314,0.12627729777843805,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (56.57%); Amova Singapore Equity SGD (formerly Nikko AM) (31.46%); Blackrock World Gold Fund A2 SGD-H (11.97%),N/A,True,0.7141815025145862,0.08696250869631847,-0.21605407145286515,7.722805066375993e-18,0.0,1.580424990916722e-17,3.766190622842709e-18,0.314560477894629,0.5656925643849294,0.0,4.3397166597912194e-18,3.734984171591053e-17,0.1197469577204417,4.97
Optimal Portfolio no_short,0.12657224203179643,0.01593952559292866,0.12625183401807935,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.57%); Amova Singapore Equity SGD (formerly Nikko AM) (31.49%); Blackrock World Gold Fund A2 SGD-H (11.94%),N/A,True,0.7137787109865446,0.08688282330540406,-0.21608359140048428,2.5714112318677004e-18,0.0,0.0,0.0,0.314932547819999,0.5657166597595736,0.0,0.0,9.08723222211332e-18,0.11935079242042733,4.98
Optimal Portfolio no_short,0.12657224203179643,0.01593952559292866,0.12625183401807935,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.57%); Amova Singapore Equity SGD (formerly Nikko AM) (31.49%); Blackrock World Gold Fund A2 SGD-H (11.94%),N/A,True,0.7137787109865446,0.08680312567743942,-0.21608359140048428,2.5714112318677004e-18,0.0,0.0,0.0,0.314932547819999,0.5657166597595736,0.0,0.0,9.08723222211332e-18,0.11935079242042733,4.99
Optimal Portfolio no_short,0.1265347413195221,0.01592447108580272,0.12619219898948875,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (56.40%); Amova Singapore Equity SGD (formerly Nikko AM) (31.70%); Blackrock World Gold Fund A2 SGD-H (11.90%),N/A,True,0.7139185598607793,0.0867235636050153,-0.21625335861837502,1.1555170433246884e-17,0.0,0.0,3.136345426778421e-18,0.3170095072471921,0.5639779865819832,0.0,0.0,2.1146694847920917e-17,0.11901250617082464,5.0
Optimal Portfolio no_short,0.1265347413195221,0.01592447108580272,0.12619219898948875,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (56.40%); Amova Singapore Equity SGD (formerly Nikko AM) (31.70%); Blackrock World Gold Fund A2 SGD-H (11.90%),N/A,True,0.7139185598607793,0.0866439412495863,-0.21625335861837502,1.1555170433246884e-17,0.0,0.0,3.136345426778421e-18,0.3170095072471921,0.5639779865819832,0.0,0.0,2.1146694847920917e-17,0.11901250617082464,5.01
Optimal Portfolio no_short,0.1265347413195221,0.01592447108580272,0.12619219898948875,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (56.40%); Amova Singapore Equity SGD (formerly Nikko AM) (31.70%); Blackrock World Gold Fund A2 SGD-H (11.90%),N/A,True,0.7139185598607793,0.08656431889415728,-0.21625335861837502,1.1555170433246884e-17,0.0,0.0,3.136345426778421e-18,0.3170095072471921,0.5639779865819832,0.0,0.0,2.1146694847920917e-17,0.11901250617082464,5.02
Optimal Portfolio no_short,0.12651894134033126,0.01591817129087755,0.1261672354095054,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (56.40%); Amova Singapore Equity SGD (formerly Nikko AM) (31.74%); Blackrock World Gold Fund A2 SGD-H (11.86%),N/A,True,0.713518714058653,0.08648474054377422,-0.21628245311746908,9.085187052361466e-18,0.0,0.0,1.1146719740644926e-17,0.31737627249930866,0.5640039321114025,0.0,1.2916691117122223e-17,1.3758517107008777e-17,0.1186197953892887,5.03
Optimal Portfolio no_short,0.12651894134033126,0.01591817129087755,0.1261672354095054,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (56.40%); Amova Singapore Equity SGD (formerly Nikko AM) (31.74%); Blackrock World Gold Fund A2 SGD-H (11.86%),N/A,True,0.713518714058653,0.08640514968731983,-0.21628245311746908,9.085187052361466e-18,0.0,0.0,1.1146719740644926e-17,0.31737627249930866,0.5640039321114025,0.0,1.2916691117122223e-17,1.3758517107008777e-17,0.1186197953892887,5.04
Optimal Portfolio no_short,0.12648233328620184,0.01590362080116856,0.12610955872244006,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (56.23%); Amova Singapore Equity SGD (formerly Nikko AM) (31.94%); Blackrock World Gold Fund A2 SGD-H (11.83%),N/A,True,0.7136604477389166,0.08632569076325122,-0.21644865476880504,0.0,2.0436808712566085e-17,2.981965067403951e-17,0.0,0.31940956923141334,0.5622980259056236,1.002053778272726e-18,0.0,5.429733584879344e-18,0.11829240486296315,5.05
Optimal Portfolio no_short,0.12648233328620184,0.01590362080116856,0.12610955872244006,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (56.23%); Amova Singapore Equity SGD (formerly Nikko AM) (31.94%); Blackrock World Gold Fund A2 SGD-H (11.83%),N/A,True,0.7136604477389166,0.08624617265924539,-0.21644865476880504,0.0,2.0436808712566085e-17,2.981965067403951e-17,0.0,0.31940956923141334,0.5622980259056236,1.002053778272726e-18,0.0,5.429733584879344e-18,0.11829240486296315,5.06
Optimal Portfolio no_short,0.12647936334339474,0.015902445874004027,0.12610490027752302,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.23%); Amova Singapore Equity SGD (formerly Nikko AM) (31.95%); Blackrock World Gold Fund A2 SGD-H (11.82%),N/A,True,0.7135803621077671,0.08616666305279452,-0.21645366830163926,3.0342652536038746e-18,0.0,0.0,2.2023137406978142e-17,0.3194730525242711,0.562311047347421,3.940120731566205e-18,0.0,1.0106462046433891e-17,0.11821590012830788,5.07
Optimal Portfolio no_short,0.12646579870557875,0.015897093048330615,0.1260836747891281,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.23%); Amova Singapore Equity SGD (formerly Nikko AM) (31.98%); Blackrock World Gold Fund A2 SGD-H (11.79%),N/A,True,0.7132598652239502,0.08608718236281898,-0.21648075439980852,0.0,1.4993100974936664e-17,0.0,8.535836776032665e-18,0.3198131684373638,0.5622956598734791,6.031974942780626e-18,0.0,0.0,0.11789117168915707,5.08
Optimal Portfolio no_short,0.12646579870557875,0.015897093048330615,0.1260836747891281,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.23%); Amova Singapore Equity SGD (formerly Nikko AM) (31.98%); Blackrock World Gold Fund A2 SGD-H (11.79%),N/A,True,0.7132598652239502,0.08600769689757734,-0.21648075439980852,0.0,1.4993100974936664e-17,0.0,8.535836776032665e-18,0.3198131684373638,0.5622956598734791,6.031974942780626e-18,0.0,0.0,0.11789117168915707,5.09
Optimal Portfolio no_short,0.1264306905941077,0.015883277114964,0.12602887413193853,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.07%); Amova Singapore Equity SGD (formerly Nikko AM) (32.18%); Blackrock World Gold Fund A2 SGD-H (11.76%),N/A,True,0.7134006101828757,0.08592833395094948,-0.21664058550315501,1.165277856574713e-17,0.0,0.0,0.0,0.32176849373733113,0.5606516831998377,1.0287363003745013e-18,0.0,0.0,0.11757982306283112,5.1
Optimal Portfolio no_short,0.1264306905941077,0.015883277114964,0.12602887413193853,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.07%); Amova Singapore Equity SGD (formerly Nikko AM) (32.18%); Blackrock World Gold Fund A2 SGD-H (11.76%),N/A,True,0.7134006101828757,0.08584891756537466,-0.21664058550315501,1.165277856574713e-17,0.0,0.0,0.0,0.32176849373733113,0.5606516831998377,1.0287363003745013e-18,0.0,0.0,0.11757982306283112,5.11
Optimal Portfolio no_short,0.1264306905941077,0.015883277114964,0.12602887413193853,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.07%); Amova Singapore Equity SGD (formerly Nikko AM) (32.18%); Blackrock World Gold Fund A2 SGD-H (11.76%),N/A,True,0.7134006101828757,0.08576950117979984,-0.21664058550315501,1.165277856574713e-17,0.0,0.0,0.0,0.32176849373733113,0.5606516831998377,1.0287363003745013e-18,0.0,0.0,0.11757982306283112,5.12
Optimal Portfolio no_short,0.12641539979552358,0.015877299380909433,0.12600515616794986,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.07%); Amova Singapore Equity SGD (formerly Nikko AM) (32.21%); Blackrock World Gold Fund A2 SGD-H (11.72%),N/A,True,0.7130132801960596,0.08569012688349087,-0.21666871055212578,5.3656781038306025e-18,3.457025592211063e-17,0.0,8.837255535967696e-18,0.32212302954571576,0.5606774041240977,3.1700145054641667e-18,6.321600218022931e-18,0.0,0.11719956633018654,5.13
Optimal Portfolio no_short,0.12641539979552358,0.015877299380909433,0.12600515616794986,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (56.07%); Amova Singapore Equity SGD (formerly Nikko AM) (32.21%); Blackrock World Gold Fund A2 SGD-H (11.72%),N/A,True,0.7130132801960596,0.08561074038658634,-0.21666871055212578,5.3656781038306025e-18,3.457025592211063e-17,0.0,8.837255535967696e-18,0.32212302954571576,0.5606774041240977,3.1700145054641667e-18,6.321600218022931e-18,0.0,0.11719956633018654,5.14
Optimal Portfolio no_short,0.12637834806228265,0.015862863896036302,0.12594786181605586,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.92%); Amova Singapore Equity SGD (formerly Nikko AM) (32.40%); Blackrock World Gold Fund A2 SGD-H (11.68%),N/A,True,0.7130104986436894,0.08553147352998917,-0.21682339187648025,0.0,0.0,2.8362617314289765e-17,0.0,0.3240189447668759,0.5591925934034783,0.0,2.361576104336106e-18,2.6011143452090093e-17,0.11678846182964586,5.15
Optimal Portfolio no_short,0.12637834806228265,0.015862863896036302,0.12594786181605586,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.92%); Amova Singapore Equity SGD (formerly Nikko AM) (32.40%); Blackrock World Gold Fund A2 SGD-H (11.68%),N/A,True,0.7130104986436894,0.085452159210509,-0.21682339187648025,0.0,0.0,2.8362617314289765e-17,0.0,0.3240189447668759,0.5591925934034783,0.0,2.361576104336106e-18,2.6011143452090093e-17,0.11678846182964586,5.16
Optimal Portfolio no_short,0.12637834806228265,0.015862863896036302,0.12594786181605586,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.92%); Amova Singapore Equity SGD (formerly Nikko AM) (32.40%); Blackrock World Gold Fund A2 SGD-H (11.68%),N/A,True,0.7130104986436894,0.08537284489102881,-0.21682339187648025,0.0,0.0,2.8362617314289765e-17,0.0,0.3240189447668759,0.5591925934034783,0.0,2.361576104336106e-18,2.6011143452090093e-17,0.11678846182964586,5.17
Optimal Portfolio no_short,0.12636486416483445,0.0158576459934512,0.12592714557811274,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (55.91%); Amova Singapore Equity SGD (formerly Nikko AM) (32.44%); Blackrock World Gold Fund A2 SGD-H (11.65%),N/A,True,0.7127200173904397,0.08529356104179583,-0.21685291742308732,0.0,3.0016821364747755e-17,2.803742326120949e-17,0.0,0.32438817950017795,0.5591308259681429,3.993915959711177e-18,8.70373411917632e-20,6.558975766924979e-18,0.11648099453167897,5.18
Optimal Portfolio no_short,0.12636486416483445,0.0158576459934512,0.12592714557811274,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (55.91%); Amova Singapore Equity SGD (formerly Nikko AM) (32.44%); Blackrock World Gold Fund A2 SGD-H (11.65%),N/A,True,0.7127200173904397,0.08521427281182858,-0.21685291742308732,0.0,3.0016821364747755e-17,2.803742326120949e-17,0.0,0.32438817950017795,0.5591308259681429,3.993915959711177e-18,8.70373411917632e-20,6.558975766924979e-18,0.11648099453167897,5.19
Optimal Portfolio no_short,0.12633011636339558,0.01584423353403547,0.125873879474796,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (55.75%); Amova Singapore Equity SGD (formerly Nikko AM) (32.64%); Blackrock World Gold Fund A2 SGD-H (11.62%),N/A,True,0.7128912664432555,0.08513510917490336,-0.21701405011153962,0.0,0.0,0.0,0.0,0.3263588361637863,0.5574508999160457,7.408256394398169e-18,6.167376083693132e-18,3.978639694846967e-18,0.11619026392016814,5.2
Optimal Portfolio no_short,0.12633011636339558,0.01584423353403547,0.125873879474796,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (55.75%); Amova Singapore Equity SGD (formerly Nikko AM) (32.64%); Blackrock World Gold Fund A2 SGD-H (11.62%),N/A,True,0.7128912664432555,0.08505588800723318,-0.21701405011153962,0.0,0.0,0.0,0.0,0.3263588361637863,0.5574508999160457,7.408256394398169e-18,6.167376083693132e-18,3.978639694846967e-18,0.11619026392016814,5.21
Optimal Portfolio no_short,0.12633011636339558,0.01584423353403547,0.125873879474796,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (55.75%); Amova Singapore Equity SGD (formerly Nikko AM) (32.64%); Blackrock World Gold Fund A2 SGD-H (11.62%),N/A,True,0.7128912664432555,0.08497666683956301,-0.21701405011153962,0.0,0.0,0.0,0.0,0.3263588361637863,0.5574508999160457,7.408256394398169e-18,6.167376083693132e-18,3.978639694846967e-18,0.11619026392016814,5.22
Optimal Portfolio no_short,0.12631566601007152,0.015838692983635598,0.12585186920993902,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.75%); Amova Singapore Equity SGD (formerly Nikko AM) (32.67%); Blackrock World Gold Fund A2 SGD-H (11.58%),N/A,True,0.7125278493520686,0.08489748385786443,-0.21704087402762928,0.0,4.202993859446617e-19,0.0,1.6044253734784506e-17,0.3266967921919523,0.5574708693772386,4.98131390175064e-18,3.2082151501143947e-18,0.0,0.11583233843080916,5.23
Optimal Portfolio no_short,0.12631566601007152,0.015838692983635598,0.12585186920993902,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.75%); Amova Singapore Equity SGD (formerly Nikko AM) (32.67%); Blackrock World Gold Fund A2 SGD-H (11.58%),N/A,True,0.7125278493520686,0.08481829039294625,-0.21704087402762928,0.0,4.202993859446617e-19,0.0,1.6044253734784506e-17,0.3266967921919523,0.5574708693772386,4.98131390175064e-18,3.2082151501143947e-18,0.0,0.11583233843080916,5.24
Optimal Portfolio no_short,0.12628039535026406,0.015825213478118844,0.1257983047505762,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.60%); Amova Singapore Equity SGD (formerly Nikko AM) (32.85%); Blackrock World Gold Fund A2 SGD-H (11.55%),N/A,True,0.7125479500748095,0.0847392099702021,-0.21719021310585018,0.0,5.2931934903119605e-18,1.3683980209208204e-17,0.0,0.3285267760907645,0.5560198226152362,0.0,4.234503415409265e-18,0.0,0.11545340129399936,5.25
Optimal Portfolio no_short,0.12628039535026406,0.015825213478118844,0.1257983047505762,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.60%); Amova Singapore Equity SGD (formerly Nikko AM) (32.85%); Blackrock World Gold Fund A2 SGD-H (11.55%),N/A,True,0.7125479500748095,0.08466008390281149,-0.21719021310585018,0.0,5.2931934903119605e-18,1.3683980209208204e-17,0.0,0.3285267760907645,0.5560198226152362,0.0,4.234503415409265e-18,0.0,0.11545340129399936,5.26
Optimal Portfolio no_short,0.12628039535026406,0.015825213478118844,0.1257983047505762,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.60%); Amova Singapore Equity SGD (formerly Nikko AM) (32.85%); Blackrock World Gold Fund A2 SGD-H (11.55%),N/A,True,0.7125479500748095,0.08458095783542091,-0.21719021310585018,0.0,5.2931934903119605e-18,1.3683980209208204e-17,0.0,0.3285267760907645,0.5560198226152362,0.0,4.234503415409265e-18,0.0,0.11545340129399936,5.27
Optimal Portfolio no_short,0.12626728894547778,0.015820237615533438,0.12577852605088613,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.60%); Amova Singapore Equity SGD (formerly Nikko AM) (32.89%); Blackrock World Gold Fund A2 SGD-H (11.51%),N/A,True,0.7122549534360191,0.08450186164046951,-0.21721792878309232,0.0,4.287605298217623e-18,0.0,0.0,0.32887387633069926,0.5559773884182603,0.0,7.125105551127102e-18,8.180400148016163e-18,0.1151487352510406,5.28
Optimal Portfolio no_short,0.12626728894547778,0.015820237615533438,0.12577852605088613,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.60%); Amova Singapore Equity SGD (formerly Nikko AM) (32.89%); Blackrock World Gold Fund A2 SGD-H (11.51%),N/A,True,0.7122549534360191,0.08442276045239183,-0.21721792878309232,0.0,4.287605298217623e-18,0.0,0.0,0.32887387633069926,0.5559773884182603,0.0,7.125105551127102e-18,8.180400148016163e-18,0.1151487352510406,5.29
Optimal Portfolio no_short,0.12623201038569165,0.01580688292740428,0.1257254267338325,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (55.45%); Amova Singapore Equity SGD (formerly Nikko AM) (33.07%); Blackrock World Gold Fund A2 SGD-H (11.48%),N/A,True,0.7122633773779754,0.0843437706280703,-0.21736621675983103,7.674737889865355e-18,0.0,2.5035241773472726e-18,0.0,0.3306913273852637,0.5545453295974595,4.038007414804404e-18,9.485012615248116e-19,7.592529868017216e-18,0.11476334301727693,5.3
Optimal Portfolio no_short,0.12623201038569165,0.01580688292740428,0.1257254267338325,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (55.45%); Amova Singapore Equity SGD (formerly Nikko AM) (33.07%); Blackrock World Gold Fund A2 SGD-H (11.48%),N/A,True,0.7122633773779754,0.08426473621343329,-0.21736621675983103,7.674737889865355e-18,0.0,2.5035241773472726e-18,0.0,0.3306913273852637,0.5545453295974595,4.038007414804404e-18,9.485012615248116e-19,7.592529868017216e-18,0.11476334301727693,5.31
Optimal Portfolio no_short,0.12623201038569165,0.01580688292740428,0.1257254267338325,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (55.45%); Amova Singapore Equity SGD (formerly Nikko AM) (33.07%); Blackrock World Gold Fund A2 SGD-H (11.48%),N/A,True,0.7122633773779754,0.08418570179879627,-0.21736621675983103,7.674737889865355e-18,0.0,2.5035241773472726e-18,0.0,0.3306913273852637,0.5545453295974595,4.038007414804404e-18,9.485012615248116e-19,7.592529868017216e-18,0.11476334301727693,5.32
Optimal Portfolio no_short,0.1262193947273694,0.01580213898990739,0.12570655905682643,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.45%); Amova Singapore Equity SGD (formerly Nikko AM) (33.11%); Blackrock World Gold Fund A2 SGD-H (11.45%),N/A,True,0.7120050863951873,0.0841066943192662,-0.21739508932993423,4.609029680214082e-18,1.6841148058392427e-17,0.0,1.9795271419779254e-17,0.3310517290667936,0.5544652427749169,0.0,1.5736264100484634e-18,0.0,0.11448302815828948,5.33
Optimal Portfolio no_short,0.1262193947273694,0.01580213898990739,0.12570655905682643,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.45%); Amova Singapore Equity SGD (formerly Nikko AM) (33.11%); Blackrock World Gold Fund A2 SGD-H (11.45%),N/A,True,0.7120050863951873,0.08402768362431667,-0.21739508932993423,4.609029680214082e-18,1.6841148058392427e-17,0.0,1.9795271419779254e-17,0.3310517290667936,0.5544652427749169,0.0,1.5736264100484634e-18,0.0,0.11448302815828948,5.34
Optimal Portfolio no_short,0.12618518243772098,0.01578930884222548,0.12565551656105464,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.30%); Amova Singapore Equity SGD (formerly Nikko AM) (33.28%); Blackrock World Gold Fund A2 SGD-H (11.41%),N/A,True,0.7120445191055631,0.08394878128476782,-0.2175417805960369,9.830602581125155e-18,0.0,0.0,3.2837586352500655e-18,0.33284888837745075,0.5530247784446951,0.0,0.0,1.5118801617577754e-17,0.11412633317785414,5.35
Optimal Portfolio no_short,0.12618518243772098,0.01578930884222548,0.12565551656105464,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (55.30%); Amova Singapore Equity SGD (formerly Nikko AM) (33.28%); Blackrock World Gold Fund A2 SGD-H (11.41%),N/A,True,0.7120445191055631,0.08386983474055669,-0.2175417805960369,9.830602581125155e-18,0.0,0.0,3.2837586352500655e-18,0.33284888837745075,0.5530247784446951,0.0,0.0,1.5118801617577754e-17,0.11412633317785414,5.36
