portfolio_name,expected_return,variance,volatility,net_exposure,long_exposure,gross_exposure,short_exposure,target_return,top_long_positions,top_short_positions,client_ready,weighted_long_fee_pct,utility,max_drawdown,LionGlobal SGD Money Market A Acc SGD,United SGD Fund B Acc SGD,United High Grade Corporate Bond A Acc SGD,AB FCP I Global High Yield A2 SGD-H,Amova Singapore Equity SGD (formerly Nikko AM),Infinity US 500 Stock Index SGD,Fidelity World A-ACC-SGD,Schroder ISF Asian Opportunities A Acc SGD,First Sentier Global Property Securities A Acc SGD,Blackrock World Gold Fund A2 SGD-H,policy
Target Return unconstrained_short,0.27160237872995796,0.023346734325719792,0.15279638191305378,0.9999999999999991,12.898571993014908,24.797143986029816,11.898571993014912,0.27160237879193244,United SGD Fund B Acc SGD (1055.43%); Infinity US 500 Stock Index SGD (110.92%); Amova Singapore Equity SGD (formerly Nikko AM) (61.71%),LionGlobal SGD Money Market A Acc SGD (-765.39%); AB FCP I Global High Yield A2 SGD-H (-201.27%); United High Grade Corporate Bond A Acc SGD (-126.12%),False,0.4216430383376425,,-0.1265666297540361,-7.6539432258910995,10.554313471739492,-1.2611945861315548,-2.0127148484033928,0.6170796435964705,1.1091854466596067,0.4619667378676632,-0.29810626590298156,-0.6726130666858813,0.15602669315167597,unconstrained_short
Target Return unconstrained_short,0.28165565679300064,0.025224377368002024,0.1588218415961798,1.0,13.406084591372966,25.812169182745933,12.406084591372965,0.28165565679935484,United SGD Fund B Acc SGD (1096.94%); Infinity US 500 Stock Index SGD (115.39%); Amova Singapore Equity SGD (formerly Nikko AM) (64.12%),LionGlobal SGD Money Market A Acc SGD (-799.37%); AB FCP I Global High Yield A2 SGD-H (-209.13%); United High Grade Corporate Bond A Acc SGD (-131.19%),False,0.42158377384732604,,-0.13154325556433688,-7.993655131647155,10.969443222441322,-1.3119276638083954,-2.091293860674338,0.6412454477582593,1.153868363770089,0.47929325169355347,-0.3098144227753523,-0.6993935124677261,0.16223430570974223,unconstrained_short
Target Return unconstrained_short,0.2917089347993916,0.027174664767913963,0.16484739842628382,0.9999999999999992,13.916483963404035,26.832967926808074,12.916483963404035,0.2917089348067772,United SGD Fund B Acc SGD (1138.71%); Infinity US 500 Stock Index SGD (119.77%); Amova Singapore Equity SGD (formerly Nikko AM) (66.57%),LionGlobal SGD Money Market A Acc SGD (-833.62%); AB FCP I Global High Yield A2 SGD-H (-217.08%); United High Grade Corporate Bond A Acc SGD (-136.17%),False,0.42158962177362685,,-0.1364788571586184,-8.336169942723235,11.387112994094228,-1.3616767245179338,-2.1708249260084864,0.6656516734860947,1.1976843769616579,0.49760807872319857,-0.32173170844802773,-0.7260806617063533,0.1684268401388566,unconstrained_short
Target Return unconstrained_short,0.30176221281376164,0.029197591669833912,0.17087302791790726,0.9999999999999999,14.426882001425964,27.853764002851925,13.426882001425966,0.30176221281419957,United SGD Fund B Acc SGD (1180.48%); Infinity US 500 Stock Index SGD (124.15%); Amova Singapore Equity SGD (formerly Nikko AM) (69.01%),LionGlobal SGD Money Market A Acc SGD (-867.87%); AB FCP I Global High Yield A2 SGD-H (-225.04%); United High Grade Corporate Bond A Acc SGD (-141.14%),False,0.4215950918238544,,-0.1413980173669146,-8.678683293478496,11.80478121500143,-1.4114257206645269,-2.2503561852907974,0.6900580274962027,1.241500165349353,0.5159231870147553,-0.33364904693312875,-0.7527677550590158,0.1746194065642239,unconstrained_short
Target Return unconstrained_short,0.311815490821074,0.031293158070933656,0.17689872263793668,0.9999999999999998,14.937283207243725,28.874566414487447,13.937283207243727,0.31181549082162197,United SGD Fund B Acc SGD (1222.25%); Infinity US 500 Stock Index SGD (128.53%); Amova Singapore Equity SGD (formerly Nikko AM) (71.45%),LionGlobal SGD Money Market A Acc SGD (-902.12%); AB FCP I Global High Yield A2 SGD-H (-232.99%); United High Grade Corporate Bond A Acc SGD (-146.12%),False,0.421600155020818,,-0.14630078087719312,-9.021199395285908,12.222452754250758,-1.4611750824680811,-2.3298874993376173,0.7144642897380516,1.2853160386846847,0.5342381872624176,-0.34556646618669096,-0.7794547639654288,0.18081193730781384,unconstrained_short
Target Return unconstrained_short,0.32186876883842613,0.03346136397490423,0.18292447615041632,1.0000000000000009,15.447684732134432,29.89536946426886,14.447684732134432,0.32186876882904436,United SGD Fund B Acc SGD (1264.01%); Infinity US 500 Stock Index SGD (132.91%); Amova Singapore Equity SGD (formerly Nikko AM) (73.89%),LionGlobal SGD Money Market A Acc SGD (-936.37%); AB FCP I Global High Yield A2 SGD-H (-240.94%); United High Grade Corporate Bond A Acc SGD (-151.09%),False,0.42160490698707437,,-0.15118714277674294,-9.363716244104332,12.640124486566503,-1.510923673645334,-2.409418963705812,0.738870641078205,1.3291316074354687,0.5525535403808385,-0.3574839414622511,-0.8061419092167034,0.18700445667341803,unconstrained_short
Target Return unconstrained_short,0.3319220468317027,0.03570220937340221,0.18895028280847376,1.0000000000000004,15.95808166800324,30.916163336006484,14.95808166800324,0.33192204683646676,United SGD Fund B Acc SGD (1305.78%); Infinity US 500 Stock Index SGD (137.29%); Amova Singapore Equity SGD (formerly Nikko AM) (76.33%),LionGlobal SGD Money Market A Acc SGD (-970.62%); AB FCP I Global High Yield A2 SGD-H (-248.89%); United High Grade Corporate Bond A Acc SGD (-156.07%),False,0.4216093491911744,,-0.15605716785735801,-9.706228433505265,13.057791750708972,-1.5606732969611168,-2.488949632236012,0.7632768324975021,1.3729476679382746,0.5708683899746867,-0.3694011959751614,-0.8328291093256853,0.19319702688380463,unconstrained_short
Target Return unconstrained_short,0.34197532485399057,0.03801569427948124,0.19497613771813524,1.0000000000000009,16.46848172016617,31.93696344033234,15.468481720166167,0.34197532484388915,United SGD Fund B Acc SGD (1347.55%); Infinity US 500 Stock Index SGD (141.68%); Amova Singapore Equity SGD (formerly Nikko AM) (78.77%),LionGlobal SGD Money Market A Acc SGD (-1004.87%); AB FCP I Global High Yield A2 SGD-H (-256.85%); United High Grade Corporate Bond A Acc SGD (-161.04%),False,0.42161352513373457,,-0.16091082905635612,-10.048743847144513,13.4754619658749,-1.6104218519226565,-2.5684812393664704,0.7876832768950284,1.4167632991183656,0.5891836153510617,-0.3813186110040538,-0.8595161707284737,0.19938956292681323,unconstrained_short
Target Return unconstrained_short,0.35202860284097054,0.04040181867724761,0.20100203650024945,1.0000000000000016,16.978881280784904,32.95776256156981,15.978881280784904,0.35202860285131155,United SGD Fund B Acc SGD (1389.31%); Infinity US 500 Stock Index SGD (146.06%); Amova Singapore Equity SGD (formerly Nikko AM) (81.21%),LionGlobal SGD Money Market A Acc SGD (-1039.13%); AB FCP I Global High Yield A2 SGD-H (-264.80%); United High Grade Corporate Bond A Acc SGD (-166.02%),False,0.42161742002453645,,-0.1657482182000093,-10.391258473865923,13.893132013628028,-1.6601717623846597,-2.648011821506949,0.8120893421644598,1.4605793808958893,0.6074984348305437,-0.39323590520183865,-0.8862033178255329,0.2055821092659835,unconstrained_short
Target Return unconstrained_short,0.36208188086000787,0.042860582583129324,0.20702797536354675,0.9999999999999989,17.48927510493164,33.978550209863286,16.489275104931643,0.36208188085873394,United SGD Fund B Acc SGD (1431.08%); Infinity US 500 Stock Index SGD (150.44%); Amova Singapore Equity SGD (formerly Nikko AM) (83.65%),LionGlobal SGD Money Market A Acc SGD (-1073.38%); AB FCP I Global High Yield A2 SGD-H (-272.75%); United High Grade Corporate Bond A Acc SGD (-170.99%),False,0.42162115477303985,,-0.17056927452981874,-10.733768200054348,14.31079581681657,-1.7099201864405065,-2.7275429344080857,0.8364958089134611,1.5043951278682979,0.6258136436825883,-0.4051531630493531,-0.9128906209793487,0.21177470765072354,unconstrained_short
Target Return unconstrained_short,0.3721351588721921,0.04539198598765165,0.21305395088486778,0.9999999999999989,17.99967228811378,34.99934457622756,16.999672288113775,0.37213515886615633,United SGD Fund B Acc SGD (1472.85%); Infinity US 500 Stock Index SGD (154.82%); Amova Singapore Equity SGD (formerly Nikko AM) (86.09%),LionGlobal SGD Money Market A Acc SGD (-1107.63%); AB FCP I Global High Yield A2 SGD-H (-280.71%); United High Grade Corporate Bond A Acc SGD (-175.97%),False,0.42162465034718205,,-0.17537411537649228,-11.076280208895165,14.728463271523117,-1.7596699950183237,-2.807073864042796,0.860901917601962,1.5482109792542775,0.6441288305811396,-0.4170703768904856,-0.9395778432670079,0.21796728915328156,unconstrained_short
Target Return unconstrained_short,0.3821884368749426,0.04799602889074586,0.21907996003912786,1.0000000000000004,18.510072598872767,36.02014519774553,17.510072598872764,0.38218843687357873,United SGD Fund B Acc SGD (1514.61%); Infinity US 500 Stock Index SGD (159.20%); Amova Singapore Equity SGD (formerly Nikko AM) (88.53%),LionGlobal SGD Money Market A Acc SGD (-1141.88%); AB FCP I Global High Yield A2 SGD-H (-288.66%); United High Grade Corporate Bond A Acc SGD (-180.94%),False,0.4216279177132403,,-0.18016269882282054,-11.418795984576686,15.146133980700055,-1.8094190774670644,-2.886604842985156,0.8853081728785168,1.59202692447088,0.662443709082971,-0.4289877361520606,-0.966264957691799,0.22415981174034355,unconstrained_short
Target Return unconstrained_short,0.3922417148699655,0.05067271129098261,0.22510600012212603,1.0000000000000004,19.020466060881606,37.040932121763205,18.020466060881606,0.3922417148810011,United SGD Fund B Acc SGD (1556.38%); Infinity US 500 Stock Index SGD (163.58%); Amova Singapore Equity SGD (formerly Nikko AM) (90.97%),LionGlobal SGD Money Market A Acc SGD (-1176.13%); AB FCP I Global High Yield A2 SGD-H (-296.61%); United High Grade Corporate Bond A Acc SGD (-185.92%),False,0.42163103810659336,,-0.18493510595658913,-11.761304454840705,15.563797854915059,-1.8591694783754635,-2.9661350304902223,0.9097140822588662,1.6358432165954184,0.6807584744986523,-0.4409047487737877,-0.9929523484014263,0.23035243261360894,unconstrained_short
Target Return unconstrained_short,0.402294992888532,0.05342203319816628,0.23113206873596379,1.0,19.530854300686574,38.061708601373155,18.530854300686574,0.40229499288842346,United SGD Fund B Acc SGD (1598.15%); Infinity US 500 Stock Index SGD (167.97%); Amova Singapore Equity SGD (formerly Nikko AM) (93.41%),LionGlobal SGD Money Market A Acc SGD (-1210.38%); AB FCP I Global High Yield A2 SGD-H (-304.57%); United High Grade Corporate Bond A Acc SGD (-190.89%),False,0.4216340406828921,,-0.18969127565548782,-12.10380909417945,15.981456125282662,-1.9089181939405222,-3.045665419995316,0.9341204240705706,1.6796592387729774,0.6990734320267418,-0.4528217107628551,-1.01963988180843,0.23654508053362158,unconstrained_short
