portfolio_name,expected_return,variance,volatility,net_exposure,long_exposure,gross_exposure,short_exposure,target_return,top_long_positions,top_short_positions,client_ready,weighted_long_fee_pct,utility,max_drawdown,LionGlobal SGD Money Market A Acc SGD,United SGD Fund B Acc SGD,United High Grade Corporate Bond A Acc SGD,AB FCP I Global High Yield A2 SGD-H,Amova Singapore Equity SGD (formerly Nikko AM),Infinity US 500 Stock Index SGD,Fidelity World A-ACC-SGD,Schroder ISF Asian Opportunities A Acc SGD,First Sentier Global Property Securities A Acc SGD,Blackrock World Gold Fund A2 SGD-H,policy
Target Return no_short,0.0644307397809848,0.002919145034636877,0.054029112843326205,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.06443073978082894,LionGlobal SGD Money Market A Acc SGD (28.99%); United SGD Fund B Acc SGD (28.94%); Infinity US 500 Stock Index SGD (22.22%),N/A,True,0.46144263271651176,,-0.09611961037617067,0.28991180549738127,0.2893908649570612,0.0,0.0,0.15946763760043395,0.22218587701800444,0.0,1.568787376807108e-17,0.0,0.03904381492711917,no_short
Target Return no_short,0.06617472926177113,0.0031220968021696185,0.05587572641290329,1.0,1.0,1.0,0.0,0.06617472926103984,United SGD Fund B Acc SGD (58.02%); Infinity US 500 Stock Index SGD (22.56%); Amova Singapore Equity SGD (formerly Nikko AM) (15.73%),N/A,True,0.481305023902147,,-0.09891713258060109,3.4540909940601534e-16,0.5801631487110045,1.6725099136863086e-17,0.0,0.15726014939042215,0.2255711023825915,2.994282630880725e-17,1.6125091716417115e-18,3.3810759159790974e-17,0.03700559951598157,no_short
Target Return no_short,0.06791871874316904,0.0033694640565412395,0.05804708482379834,1.0,1.0,1.0,0.0,0.06791871874125076,United SGD Fund B Acc SGD (27.43%); LionGlobal SGD Money Market A Acc SGD (27.18%); Infinity US 500 Stock Index SGD (23.90%),N/A,True,0.47576806736929217,,-0.10349769555311195,0.27179859397711326,0.27432475621422947,0.0,1.1058862159352145e-17,0.17223995819406468,0.23902190560530795,2.538599698103418e-18,0.0,0.0,0.04261478600928476,no_short
Target Return no_short,0.06966270822364162,0.003584550368139506,0.059871114639193965,1.0,1.0,1.0,0.0,0.06966270822146166,United SGD Fund B Acc SGD (54.58%); Infinity US 500 Stock Index SGD (24.28%); Amova Singapore Equity SGD (formerly Nikko AM) (17.07%),N/A,True,0.49464553908947706,,-0.10637456080880225,0.0,0.5458047421065346,0.0,0.0,0.17068004764646608,0.2428483760570808,0.0,0.0,0.0,0.04066683418991867,no_short
Target Return no_short,0.07140669769824701,0.003828328570717875,0.061873488431782114,1.0,1.0,1.0,0.0,0.07140669770167257,United SGD Fund B Acc SGD (52.86%); Infinity US 500 Stock Index SGD (25.15%); Amova Singapore Equity SGD (formerly Nikko AM) (17.74%),N/A,True,0.5013167093232384,,-0.11009474671496344,0.0,0.5286251581723218,0.0,0.0,0.1773929736543874,0.25148438620994307,0.0,2.0375176340706716e-17,3.365250161926983e-18,0.04249748196334773,no_short
Target Return no_short,0.07315068718066244,0.004080474388869315,0.06387859100566727,1.0000000000000007,1.0000000000000007,1.0000000000000007,0.0,0.07315068718188347,United SGD Fund B Acc SGD (51.14%); Infinity US 500 Stock Index SGD (26.01%); Amova Singapore Equity SGD (formerly Nikko AM) (18.41%),N/A,True,0.507991688473012,,-0.11380959810280655,0.0,0.511445286167972,0.0,1.6690587826074135e-16,0.18411160692267917,0.2601132535261092,0.0,0.0,0.0,0.04432985338324001,no_short
Target Return no_short,0.07489467665949552,0.004340987817774054,0.0658861731911488,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,0.07489467666209439,United SGD Fund B Acc SGD (49.43%); Infinity US 500 Stock Index SGD (26.88%); Amova Singapore Equity SGD (formerly Nikko AM) (19.08%),N/A,True,0.5146588598175859,,-0.1175170359129587,8.889250017991119e-17,0.49426654857725144,1.275909524894155e-17,0.0,0.19081573196830168,0.26875836018385524,1.080332914713893e-16,2.3148946669069503e-18,6.307679972163129e-17,0.046159359270591616,no_short
Target Return no_short,0.07663866614460886,0.0046098688736246115,0.06789601515276586,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.07663866614230529,United SGD Fund B Acc SGD (47.71%); Infinity US 500 Stock Index SGD (27.74%); Amova Singapore Equity SGD (formerly Nikko AM) (19.75%),N/A,True,0.5213292641028281,,-0.12122160682748684,2.386269623173228e-17,0.47708352104822055,0.0,9.897659141513082e-17,0.197545589483788,0.27738552668620453,0.0,0.0,1.6336525279087415e-17,0.04798536278178697,no_short
Target Return no_short,0.07838265562425778,0.004887117546225403,0.06990792191322386,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.0783826556225162,United SGD Fund B Acc SGD (45.99%); Infinity US 500 Stock Index SGD (28.60%); Amova Singapore Equity SGD (formerly Nikko AM) (20.43%),N/A,True,0.5280033147658431,,-0.12491994598643819,1.555189513033585e-16,0.4599016054144498,1.4085233261824516e-17,0.0,0.20427374624752215,0.2860099288612675,1.2852679950387344e-16,9.74929567369542e-18,3.519114610965736e-17,0.04981471947676041,no_short
Target Return no_short,0.08012664510391757,0.00517273390197519,0.07192172065499539,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,0.0801266451027271,United SGD Fund B Acc SGD (44.27%); Infinity US 500 Stock Index SGD (29.46%); Amova Singapore Equity SGD (formerly Nikko AM) (21.10%),N/A,True,0.5346833784095697,,-0.1286162317501971,0.0,0.4427145189023448,0.0,6.527329331554278e-17,0.21103526471349232,0.29460920787106587,0.0,0.0,2.9521769275563848e-18,0.05164100851309745,no_short
