portfolio_name,expected_return,variance,volatility,net_exposure,long_exposure,gross_exposure,short_exposure,target_return,top_long_positions,top_short_positions,client_ready,weighted_long_fee_pct,utility,max_drawdown,LionGlobal SGD Money Market A Acc SGD,United SGD Fund B Acc SGD,United High Grade Corporate Bond A Acc SGD,AB FCP I Global High Yield A2 SGD-H,Amova Singapore Equity SGD (formerly Nikko AM),Infinity US 500 Stock Index SGD,Fidelity World A-ACC-SGD,Schroder ISF Asian Opportunities A Acc SGD,First Sentier Global Property Securities A Acc SGD,Blackrock World Gold Fund A2 SGD-H,policy
Target Return bounded_short,0.08044960287453722,0.0032144246105772906,0.056695895888302976,0.9999999999999998,1.1999999999999997,1.4,0.2000000000000001,0.0804496028746621,United SGD Fund B Acc SGD (35.00%); Infinity US 500 Stock Index SGD (33.80%); LionGlobal SGD Money Market A Acc SGD (28.46%),First Sentier Global Property Securities A Acc SGD (-20.00%); United High Grade Corporate Bond A Acc SGD (-0.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.47660522585710297,,-0.09333253321902257,0.28460948188099733,0.3499999999999999,-5.185156810052011e-06,-2.921188197660402e-06,0.17316794911060174,0.3380319772302711,2.1099111473532634e-06,1.034371984529552e-06,-0.19999189365499237,0.05418744749499781,bounded_short
Target Return bounded_short,0.08213188556538599,0.0034254541342529287,0.05852737935575903,0.9999999999999997,1.1999999999999997,1.3999999999999997,0.1999999999999999,0.08213188556534622,United SGD Fund B Acc SGD (35.00%); Infinity US 500 Stock Index SGD (34.59%); LionGlobal SGD Money Market A Acc SGD (26.90%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.4826810467393006,,-0.0968885182479794,0.26899174496348116,0.3499999999999999,3.5965741792498786e-07,-8.124089859953089e-06,0.17927064774161167,0.34589122770100733,6.886691221363275e-08,5.121806378448236e-05,-0.19999187591013995,0.055794733005785,bounded_short
Target Return bounded_short,0.08381416825609751,0.0036440728289518927,0.06036615632083836,1.0,1.199999999312771,1.3999999986255423,0.19999999931277113,0.08381416825603033,United SGD Fund B Acc SGD (35.00%); Infinity US 500 Stock Index SGD (35.00%); LionGlobal SGD Money Market A Acc SGD (25.29%),First Sentier Global Property Securities A Acc SGD (-20.00%); United High Grade Corporate Bond A Acc SGD (-0.00%); Schroder ISF Asian Opportunities A Acc SGD (-0.00%),False,0.48987701830162705,,-0.10089611287169564,0.252943885042469,0.35,-7.228125537276987e-07,8.297033993630789e-07,0.18948150069733144,0.35,-4.369233416528302e-09,-6.022716830906248e-08,-0.19999921190381567,0.05757378386957142,bounded_short
Target Return bounded_short,0.08549645094670395,0.0038720934278149034,0.06222614746081347,1.0,1.2,1.3999999999999995,0.19999999999999976,0.08549645094671444,United SGD Fund B Acc SGD (35.00%); Infinity US 500 Stock Index SGD (35.00%); LionGlobal SGD Money Market A Acc SGD (23.65%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.49851977284488186,,-0.10535631697493475,0.23645100826313098,0.35,5.594462490518067e-07,-7.135702630378466e-06,0.20384688443811597,0.35,9.247548879294708e-06,1.2956869107104058e-07,-0.19999286429736937,0.059692170734933575,bounded_short
Target Return bounded_short,0.08717873363733097,0.00410968221767625,0.06410680320899062,0.9999999999999998,1.1999999998069055,1.3999999996138115,0.1999999998069058,0.08717873363739856,United SGD Fund B Acc SGD (35.00%); Infinity US 500 Stock Index SGD (35.00%); LionGlobal SGD Money Market A Acc SGD (21.99%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.5070907047999642,,-0.10982712622985513,0.21992313400508143,0.35,2.5221331272638973e-07,-2.70651957101494e-06,0.2183561838795761,0.35,1.0755602772647663e-07,1.0484767917288473e-08,-0.1999972932873348,0.061720311668139745,bounded_short
Target Return bounded_short,0.08886101632808259,0.00435689810008705,0.06600680343788093,1.0000000000000002,1.2000000000000002,1.4000000000000001,0.2,0.08886101632808269,United SGD Fund B Acc SGD (35.00%); Infinity US 500 Stock Index SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (23.28%),First Sentier Global Property Securities A Acc SGD (-20.00%),False,0.5157008808755286,,-0.11427797804182327,0.20341529579954265,0.35,1.5675528600334476e-07,3.871303866677186e-17,0.23278583647934675,0.35,4.711559159650935e-08,8.297141448977159e-09,-0.2,0.06379865555309158,bounded_short
Target Return bounded_short,0.09054329901878505,0.00461374711569431,0.06792456930812524,1.0,1.2000000000000002,1.4000000000000004,0.20000000000000018,0.0905432990187668,United SGD Fund B Acc SGD (35.00%); Infinity US 500 Stock Index SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (24.73%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.5242774162754059,,-0.11873041253360206,0.1868821541086484,0.35,3.070848218171023e-07,-8.043840613141364e-06,0.24729290869986456,0.3499999999999999,2.4060435057123993e-06,2.694608760931726e-07,-0.19999195615938703,0.06582195460228368,bounded_short
Target Return bounded_short,0.09222558170944468,0.004880260446840974,0.06985886090426163,1.0000000000000002,1.2000000000000002,1.4000000000000001,0.2,0.09222558170945092,United SGD Fund B Acc SGD (35.00%); Infinity US 500 Stock Index SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (26.15%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%); United High Grade Corporate Bond A Acc SGD (-0.00%),False,0.5329945657944125,,-0.12313758003254005,0.170414511315468,0.35,-1.2913145728163627e-07,-1.509564132721663e-05,0.2615208420367582,0.35,5.5619132064074985e-05,2.901491583938322e-08,-0.1999847752272155,0.0680089985007941,bounded_short
Target Return bounded_short,0.09390786440014606,0.005158222415518362,0.07182076590734995,1.0,1.2,1.4,0.2,0.09390786440013503,United SGD Fund B Acc SGD (35.00%); Infinity US 500 Stock Index SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (27.55%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.5421193925650567,,-0.12750542198922654,0.15341973939829642,0.35,0.0006270569148785,-5.441163291257274e-06,0.27546214800191854,0.35,2.440987814700597e-07,7.682691495527571e-05,-0.19999455883670875,0.07041398467116976,bounded_short
Target Return bounded_short,0.09559014709085496,0.005442412327702724,0.07377270720058146,1.0,1.2,1.3999999999999997,0.19999999999999984,0.09559014709081914,Infinity US 500 Stock Index SGD (35.00%); United SGD Fund B Acc SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (29.02%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.5504372169779813,,-0.13198267795759266,0.13726104421336913,0.3499999999999996,1.6485007819086078e-07,-7.700118370035022e-06,0.2901895090885054,0.35,0.0005208002300192281,5.563021113953109e-05,-0.1999922998816298,0.07197285140688892,bounded_short
Target Return bounded_short,0.09727242978154216,0.005737668347044741,0.075747398285649,1.0,1.2,1.4,0.2,0.09727242978150326,Infinity US 500 Stock Index SGD (35.00%); United SGD Fund B Acc SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (30.49%),First Sentier Global Property Securities A Acc SGD (-20.00%),False,0.5588893271435098,,-0.13641494134093313,0.12072937674750246,0.3499999999999998,1.0946722967969422e-08,7.470407078309302e-17,0.30490155062730084,0.35,8.361609843760411e-06,0.00034036350954513736,-0.2,0.07402033655908498,bounded_short
Target Return bounded_short,0.09895471247217436,0.006042116933245615,0.07773105514043673,0.9999999999999996,1.2000000018739645,1.4000000037479299,0.20000000187396513,0.09895471247218737,United SGD Fund B Acc SGD (35.00%); Infinity US 500 Stock Index SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (31.96%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%); United High Grade Corporate Bond A Acc SGD (-0.00%),False,0.5672401357031125,,-0.14082904622395864,0.10427569280372152,0.35,-1.1549146945574335e-06,-3.1841691582605374e-05,0.3196458411547104,0.35,9.836049690900329e-06,-1.873965360715337e-09,-0.19996700339372261,0.07606863186584194,bounded_short
Target Return bounded_short,0.10063699516274148,0.006356573078913907,0.07972811975027322,0.9999999999999998,1.1999999999999997,1.3999999999999995,0.19999999999999984,0.10063699516287149,Infinity US 500 Stock Index SGD (35.00%); United SGD Fund B Acc SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (33.40%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.5758708445587069,,-0.14520966983746642,0.08778032861266385,0.34999999999999976,6.12557839843692e-07,-1.9982036011386686e-05,0.334030891557244,0.35,1.0819578154112826e-05,1.2609153034451126e-06,-0.19998001796398845,0.07817608677879478,bounded_short
Target Return bounded_short,0.10231927785356384,0.006680720922345858,0.08173567716943353,1.0,1.1999999999999997,1.3999999999999997,0.19999999999999993,0.1023192778535556,United SGD Fund B Acc SGD (35.00%); Infinity US 500 Stock Index SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (34.83%),First Sentier Global Property Securities A Acc SGD (-20.00%),False,0.5846027335020129,,-0.14958779146118772,0.07121285065965355,0.35,6.409224703352765e-07,-7.17898539280646e-17,0.3483366213484197,0.35,0.00027972419492443826,1.1301384264862423e-06,-0.19999999999999984,0.0801690327361054,bounded_short
Target Return bounded_short,0.10400156054438094,0.007020010968511636,0.08378550571854082,1.0,1.1999999984360583,1.3999999968721166,0.19999999843605826,0.10400156054423973,United SGD Fund B Acc SGD (35.00%); Infinity US 500 Stock Index SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (35.00%),First Sentier Global Property Securities A Acc SGD (-19.99%); United High Grade Corporate Bond A Acc SGD (-0.01%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.601284028190394,,-0.15276646610109956,0.05528190241257224,0.35,-0.00011001155821917714,-2.1217427041288984e-06,0.3499999999999999,0.35,0.009145240394764852,2.6298114295204693e-09,-0.19988786513513496,0.08557285299890982,bounded_short
Target Return bounded_short,0.10568384323460045,0.0074178815762867755,0.08612712450956884,1.0,1.2,1.4,0.19999999999999998,0.10568384323492384,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); United SGD Fund B Acc SGD (21.25%),First Sentier Global Property Securities A Acc SGD (-19.98%); AB FCP I Global High Yield A2 SGD-H (-0.02%),False,0.6205985375774712,,-0.15618837806767394,0.16644286592589275,0.21252560930363382,7.369291051126164e-05,-0.00019675324632950254,0.35,0.35,0.030037113412492725,7.2167557063454845e-06,-0.19980324675367048,0.09091350169176314,bounded_short
Target Return bounded_short,0.10736612592560793,0.007733186769644232,0.08793853972885968,0.9999999999999996,1.1999999985960783,1.3999999971921573,0.19999999859607884,0.10736612592560796,Infinity US 500 Stock Index SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); United SGD Fund B Acc SGD (35.00%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.6388568306707727,,-0.1593047629104256,0.020467740146053844,0.34999999999999987,1.8034790263796422e-08,-1.1242532066342302e-06,0.3499999999999999,0.35,0.037680697131933755,-1.8812889394039486e-09,-0.19999887246158327,0.09185154328330064,bounded_short
Target Return bounded_short,0.10904840861628265,0.008107540064419612,0.09004187950292693,0.9999999999999999,1.1999999999999997,1.3999999999999997,0.2,0.10904840861629207,United SGD Fund B Acc SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%),First Sentier Global Property Securities A Acc SGD (-20.00%),False,0.6576776250449562,,-0.16258445843604918,0.003007597487157373,0.35,5.969311119700403e-06,6.691562930286933e-17,0.35,0.35,0.052079109583070216,2.189594060488972e-08,-0.2,0.09490730172271188,bounded_short
Target Return bounded_short,0.1107306913069017,0.008555240367708782,0.09249454236715149,1.0,1.2,1.4,0.19999999999999993,0.11073069130697619,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); United SGD Fund B Acc SGD (20.67%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%); United High Grade Corporate Bond A Acc SGD (-0.00%),False,0.6743443478666368,,-0.1653207010369493,0.12354989475229826,0.20674969409001173,-1.427948922564428e-07,-2.839676235846255e-06,0.35,0.3499999999999999,0.06200278843776878,0.0005067108573187683,-0.19999701752887183,0.10719091186260245,bounded_short
Target Return bounded_short,0.1124129739977836,0.00890384851546092,0.09436020620717676,1.0000000000000002,1.200000002417929,1.4000000048358578,0.2000000024179289,0.1124129739976603,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); United SGD Fund B Acc SGD (31.65%),First Sentier Global Property Securities A Acc SGD (-20.00%),False,0.6950292569062039,,-0.1690646007284261,2.9871348841565354e-05,0.3165144492148259,1.2904475474993998e-11,-2.4179288890865093e-09,0.35,0.35,0.08085924785973796,1.902951156280768e-05,-0.2,0.10257740447005621,bounded_short
Target Return bounded_short,0.1140952566883142,0.009321892742534258,0.09654994946935114,1.000000000000749,1.200000000000749,1.4000000000007489,0.2,0.11409525668834442,Infinity US 500 Stock Index SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); United SGD Fund B Acc SGD (29.74%),First Sentier Global Property Securities A Acc SGD (-20.00%),False,0.7142960322043169,,-0.17243087656423484,7.0217494737519385e-06,0.2973703795627048,7.117982996395282e-09,4.88298783883433e-08,0.3499999999987072,0.35,0.09610010891033396,0.00117296446002369,-0.2,0.10534946937164416,bounded_short
Target Return bounded_short,0.11577753937902853,0.009750510840071995,0.09874467499603204,1.0000000000000002,1.2,1.4,0.1999999999999999,0.11577753937902853,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); United SGD Fund B Acc SGD (28.04%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%); Schroder ISF Asian Opportunities A Acc SGD (-0.00%),False,0.7320604369284993,,-0.1754440022355256,1.317555519068428e-07,0.2803927521701391,1.8636874677546793e-08,-3.4811792327170795e-07,0.35,0.35,0.10847820906337804,-1.0102930168478455e-08,-0.19999964177914645,0.11112888837405628,bounded_short
Target Return bounded_short,0.11745982206738557,0.010193485210794512,0.10096279121931263,0.9999999999999999,1.1999999999999997,1.3999999999999997,0.19999999999999998,0.11745982206971264,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); United SGD Fund B Acc SGD (25.99%),First Sentier Global Property Securities A Acc SGD (-19.99%); United High Grade Corporate Bond A Acc SGD (-0.01%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.7521092759940489,,-0.1790470958730277,3.6621124706488355e-05,0.2598770299952068,-0.00013768806004614613,-2.072093035804743e-06,0.35,0.35,0.1285476522061805,6.565901371497262e-06,-0.19986023984691803,0.11153213077253463,bounded_short
Target Return bounded_short,0.11914210476039651,0.010653209510170828,0.10321438615895959,1.0000000000000002,1.200000000988022,1.4000000019760437,0.20000000098802181,0.11914210476039677,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); United SGD Fund B Acc SGD (24.54%),First Sentier Global Property Securities A Acc SGD (-19.93%); AB FCP I Global High Yield A2 SGD-H (-0.07%); Schroder ISF Asian Opportunities A Acc SGD (-0.00%),False,0.7683465113543008,,-0.18156058979850187,-9.885469705788095e-10,0.2454256057265043,0.00010045951748442992,-0.0006715578535131776,0.35,0.35,0.13253756268595057,-1.6096437520168857e-07,-0.19932828118158646,0.12193637305808262,bounded_short
Target Return bounded_short,0.12082438745574961,0.011158578318996257,0.10563417211772078,1.0,1.1999994513124412,1.3999989026248822,0.1999994513124411,0.12082438745108089,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (16.74%),First Sentier Global Property Securities A Acc SGD (-20.00%),False,0.7911675827722014,,-0.18591997692830975,0.0826329019613002,0.13277008426579848,4.346320701822013e-06,2.650629747232989e-07,0.35,0.35,0.1674338820994751,1.129170451104383e-05,-0.1999994513124411,0.11714667989767984,bounded_short
Target Return bounded_short,0.12250667013655016,0.011631082897397641,0.10784749833629727,1.0000000000000002,1.2000000000000002,1.4000000000000001,0.19999999999999998,0.122506670141765,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (17.94%),First Sentier Global Property Securities A Acc SGD (-20.00%),False,0.8093144120108635,,-0.18899070433443643,0.07238182606060926,0.1261680110583747,9.951784565500451e-08,7.642510544938055e-07,0.35,0.35,0.17935156245312273,1.2705450430196515e-05,-0.19999999999999998,0.1220850312085631,bounded_short
Target Return bounded_short,0.12418895283070636,0.01211790966016017,0.11008137744487106,1.0,1.2000000000000002,1.4,0.19999999999999984,0.12418895283244911,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (18.74%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.8265307108062112,,-0.19180725173566737,0.06432313178434115,0.11866208127999296,7.756764601346872e-05,-2.4455664666513386e-07,0.35,0.35,0.187418001442146,4.172567816993723e-07,-0.1999997554433532,0.12951880059072474,bounded_short
Target Return bounded_short,0.12587123552316937,0.012582493570956829,0.11217171466531493,1.0,1.2,1.4,0.19999999999999993,0.12587123552313323,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (20.15%),First Sentier Global Property Securities A Acc SGD (-20.00%); United High Grade Corporate Bond A Acc SGD (-0.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.845666128737936,,-0.1951323186506585,6.292908273567306e-05,0.16793688674692253,-3.82166862781133e-06,-2.741022419448618e-07,0.35,0.35,0.20154229925181438,1.1915871592126684e-06,-0.19999590422913016,0.13045669333136817,bounded_short
Target Return bounded_short,0.12755351821362412,0.013121966068943065,0.11455115044792465,0.9999999999999998,1.2000000020337702,1.4000000040675404,0.20000000203377027,0.12755351821381733,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (22.00%),First Sentier Global Property Securities A Acc SGD (-20.00%),False,0.8650116051015216,,-0.19850314948194103,0.039622514924268604,0.10652957255883394,1.319058027491924e-06,-2.033770343740244e-09,0.35,0.35,0.21996221580857386,0.00015401280328251578,-0.19999999999999993,0.1337303668807839,bounded_short
Target Return bounded_short,0.12923580090450149,0.013625273129614854,0.11672734525215098,1.0,1.1999999988174999,1.3999999976349995,0.1999999988174998,0.12923580090450146,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (23.63%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%); United High Grade Corporate Bond A Acc SGD (-0.00%),False,0.884439383192433,,-0.20189420690261572,3.601086281650499e-09,0.1291243008291789,-1.757761699758148e-08,-2.104151928098691e-06,0.35,0.35,0.2362647373531536,1.6891281231509216e-07,-0.19999787708795472,0.13461078812126878,bounded_short
Target Return bounded_short,0.13091808359519302,0.014163697352177042,0.1190113328728699,1.0,1.2,1.3999999999999997,0.19999999999999982,0.13091808359518559,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (24.75%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.9023560733365358,,-0.20488150940760397,3.4903687184769523e-06,0.11199114502395624,1.3636053053304985e-07,-3.6937338034454875e-05,0.35,0.35,0.247475915449107,8.376841712224025e-05,-0.19996306266196537,0.1404455443805654,bounded_short
Target Return bounded_short,0.13260036628587013,0.014715057416090065,0.12130563637395447,0.9999999999999994,1.2000000041866643,1.400000008373329,0.20000000418666475,0.1326003662858697,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (26.19%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%); United High Grade Corporate Bond A Acc SGD (-0.00%),False,0.9210370770339233,,-0.2080678128019735,1.3366689680378225e-07,0.09365949787930294,-1.9215531166191654e-08,-3.102712887061091e-05,0.35,0.3499999999999998,0.2619491077196048,8.618644410108404e-05,-0.19996895784226298,0.1443050784767589,bounded_short
Target Return bounded_short,0.13428264897653153,0.015277495432243101,0.1236021659690602,0.9999999999999991,1.2000000013927716,1.4000000027855442,0.20000000139277252,0.13428264897655381,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (27.10%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,0.9412993408900862,,-0.21149101849137575,2.1458986446468664e-08,0.0734585831697793,-3.749569630549673e-09,-2.194542211146926e-08,0.35,0.35,0.2709969874886998,0.00852129958596399,-0.19999997569778077,0.14702310968934218,bounded_short
Target Return bounded_short,0.13596493166723736,0.0158529915719139,0.12590866360943515,1.0,1.2000000049136323,1.4000000098272645,0.20000000491363226,0.13596493166723794,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (27.95%),First Sentier Global Property Securities A Acc SGD (-20.00%),False,0.9602420956904871,,-0.21463371777706186,1.6732925774848867e-09,0.05507441574943888,4.913632321668162e-09,-4.9136322593433686e-09,0.35,0.35,0.279525621614301,0.013489624425309129,-0.2,0.15191033653765834,bounded_short
Target Return bounded_short,0.13764721435796676,0.016443169552921175,0.12823092276405554,1.0000000000000044,1.2000000006503315,1.4000000013006586,0.20000000065032703,0.13764721435792204,Infinity US 500 Stock Index SGD (35.00%); Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Fidelity World A-ACC-SGD (29.72%),First Sentier Global Property Securities A Acc SGD (-20.00%),False,0.9833521951463344,,-0.21873943874784563,3.407154848609405e-08,0.03057222681373416,3.7590121803547696e-07,-6.503270253831875e-10,0.3499999110084031,0.35,0.29719261341600334,0.024065326686350433,-0.2,0.14816951275307397,bounded_short
Target Return bounded_short,0.13932949704861475,0.01704278117072043,0.1305480033195469,0.9999999999999998,1.200000000161488,1.400000000322976,0.2000000001614881,0.13932949704860614,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (31.00%),First Sentier Global Property Securities A Acc SGD (-20.00%),False,0.9988974217063596,,-0.2212498118803371,0.005798270664981256,0.0104195336468975,-1.6148812011620115e-10,9.301798319181617e-08,0.35,0.35,0.310044256907398,0.016275432661406634,-0.19999999999999998,0.15746241326282134,bounded_short
Target Return bounded_short,0.14101177973929027,0.01765102173914048,0.1328571478661968,0.9999999999999999,1.2000000033034206,1.4000000066068414,0.2000000033034207,0.14101177973929027,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (32.38%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,1.0163052623601685,,-0.2241499840172908,-1.937684225579984e-09,7.88468069580817e-08,3.208604911012314e-09,-1.19889704146948e-08,0.35,0.35,0.3237666039574171,0.012967686366021913,-0.19999998937676605,0.16326563092456983,bounded_short
Target Return bounded_short,0.142694062429974,0.018388114262302108,0.13560278117465774,1.0,1.2000000026376272,1.4000000052752548,0.20000000263762735,0.1426940624299744,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (30.62%),First Sentier Global Property Securities A Acc SGD (-20.00%); United High Grade Corporate Bond A Acc SGD (-0.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,1.0226749833389333,,-0.22438172066532702,-8.869521246540434e-09,-7.7576438703609e-09,-2.2739303172608536e-08,-1.6610366269184485e-08,0.35,0.35,0.3061600372701664,5.037660502046572e-08,-0.1999999466607928,0.19383991499085595,bounded_short
Target Return bounded_short,0.14437634512065853,0.019371864864806233,0.13918284687707114,0.9999999999999999,1.2000000007892129,1.4000000015784257,0.2000000007892128,0.1443763451206585,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Fidelity World A-ACC-SGD (27.27%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%); United SGD Fund B Acc SGD (-0.00%),False,1.0296458823779249,,-0.22450283253579262,-1.2454408034369629e-08,-1.8194541153226895e-08,-8.07259025738194e-09,-1.9370902996800092e-08,0.349999961330174,0.3499999287663756,0.27270028483079933,-3.321726627678446e-09,-0.19999993937504373,0.22729982586186384,bounded_short
Target Return bounded_short,0.14605862781134263,0.020606750062364333,0.14355051397457388,1.0,1.2000000024447968,1.4000000048895938,0.20000000244479685,0.1460586278113426,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Blackrock World Gold Fund A2 SGD-H (26.08%),First Sentier Global Property Securities A Acc SGD (-20.00%); United SGD Fund B Acc SGD (-0.00%); LionGlobal SGD Money Market A Acc SGD (-0.00%),False,1.0366165956826974,,-0.22462579662629245,-2.9556127082637445e-08,-5.717160178471184e-08,-1.3086529237701048e-08,-1.8073297400968468e-08,0.35,0.3499999999999999,0.23924034769936312,-6.696026018199783e-10,-0.19999988388763873,0.2607596547454338,bounded_short
Target Return bounded_short,0.14774091050202676,0.02209277086713926,0.14863637127950635,0.9999999999999998,1.2000000008439515,1.4000000016879033,0.20000000084395173,0.14774091050202676,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Blackrock World Gold Fund A2 SGD-H (29.42%),First Sentier Global Property Securities A Acc SGD (-20.00%); LionGlobal SGD Money Market A Acc SGD (-0.00%); United High Grade Corporate Bond A Acc SGD (-0.00%),False,1.0435874017438096,,-0.2247505773883849,-2.583682641531902e-08,-1.3841449408197647e-08,-2.0654383846523934e-08,-1.7612960405258256e-08,0.35,0.35,0.2057804731420538,8.723730118750922e-10,-0.19999992289833166,0.29421952682952485,bounded_short
Target Return bounded_short,0.14942319319271086,0.02382992855553836,0.1543694547361568,0.9999999999999998,1.1999999983905318,1.399999996781064,0.19999999839053212,0.14942319319271086,Amova Singapore Equity SGD (formerly Nikko AM) (35.00%); Infinity US 500 Stock Index SGD (35.00%); Blackrock World Gold Fund A2 SGD-H (32.77%),First Sentier Global Property Securities A Acc SGD (-20.00%); AB FCP I Global High Yield A2 SGD-H (-0.00%),False,1.0505582091399779,,-0.2248771909331846,-8.62586835749141e-09,-6.9516278604162335e-09,-7.8797749324215e-09,-1.3427197722273926e-08,0.35,0.35,0.17232059162519014,-2.0098712517818262e-09,-0.19999995949619198,0.32767940676534174,bounded_short
