portfolio_name,expected_return,variance,volatility,net_exposure,long_exposure,gross_exposure,short_exposure,target_return,top_long_positions,top_short_positions,client_ready,weighted_long_fee_pct,utility,max_drawdown,LionGlobal SGD Money Market A Acc SGD,United SGD Fund B Acc SGD,United High Grade Corporate Bond A Acc SGD,AB FCP I Global High Yield A2 SGD-H,Amova Singapore Equity SGD (formerly Nikko AM),Infinity US 500 Stock Index SGD,Fidelity World A-ACC-SGD,Schroder ISF Asian Opportunities A Acc SGD,First Sentier Global Property Securities A Acc SGD,Blackrock World Gold Fund A2 SGD-H
Resampled Portfolio no_short,0.12052306247235116,0.015267036905663422,0.12355985151198355,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (40.19%); Amova Singapore Equity SGD (formerly Nikko AM) (27.59%); Blackrock World Gold Fund A2 SGD-H (16.29%),N/A,True,0.876895774316391,0.09253349481196822,-0.20535410663744602,0.01804716362309078,0.01911003141664489,1.5633026621534913e-17,1.6304210649758872e-17,0.27589911277094287,0.40194676515753397,0.02983974434534339,0.09222424481680949,1.3812157086265692e-17,0.16293293786963456
